to,make,2
sulky,it,1
set,her,1
sure,its,1
if,she,1
really,frightened,1
the,ashes,2
romps,with,1
find,any,1
two,you,1
all,over,2
cold,and,1
put,down,1
you,will,1
wind,up,1
cat,for,1
glad,to,1
we,could,1
check,kitty,1
folded,your,1
him,on,1
faces,was,1
there,and,1
considering,so,1
be,quite,1
open,if,1
slowly,than,1
old,man,1
it,understand,1
make,a,1
rubbing,his,1
nothing,but,2
kicking,she,1
wasnt,looking,1
it,you,1
the,winter,1
and,really,1
snow,and,1
do,you,5
saved,up,1
me,only,1
walking,about,1
find,nothing,1
recovered,and,1
little,annoyed,1
for,he,1
thing,down,1
all,her,1
shovel,and,1
to,watch,1
queen,who,1
beautiful,things,1
be,of,1
then,the,1
which,the,2
because,when,1
a,corner,1
dont,keep,2
of,it,4
and,it,2
said,if,1
place,to,1
making,you,1
without,them,1
worsted,round,1
taught,you,1
finished,with,1
for,keeping,1
began,youd,1
alice,went,1
kitten,wouldnt,1
great,curiosity,1
when,we,1
might,do,1
it,look,1
your,mouth,1
if,the,1
know,you,2
my,punishments,1
the,things,2
was,beginning,1
trying,to,2
poor,little,1
green,and,1
little,lily,2
old,room,2
and,had,2
see,that,2
at,that,1
you,half,1
that,room,1
you,see,1
catching,up,1
try,theres,1
her,favourite,1
struggled,up,1
so,while,1
squeaking,on,1
speaking,in,1
of,our,2
now,do,1
quite,common,1
was,this,1
so,gently,1
seriously,because,1
deserved,it,1
its,good,1
the,woods,1
if,youre,1
among,the,3
chimney,piece,2
face,as,1
down,and,1
there,perhaps,1
fiddlestick,said,1
and,noticed,1
the,question,1
rest,was,1
eyes,and,1
knee,pretending,1
them,the,1
a,fire,3
and,just,1
the,same,1
should,have,1
hours,getting,1
hair,and,1
though,she,1
were,talking,1
him,a,1
cried,out,2
mouth,so,1
done,and,1
like,our,2
got,all,1
a,little,9
it,alice,1
of,my,2
its,face,2
room,how,1
tail,in,1
child,the,1
you,play,1
punished,for,1
and,two,1
kitty,can,1
reproachfully,at,1
theyd,give,1
his,mouth,1
number,three,1
sat,up,1
interrupt,me,1
mind,that,1
his,back,1
poor,king,1
happened,now,1
be,sent,1
milk,isnt,1
said,this,1
kitty,how,2
she,didnt,1
down,by,1
as,brightly,1
the,one,1
reduced,at,1
me,away,1
all,of,1
had,all,1
to,tell,1
i,suppose,1
it,a,1
held,it,1
queen,alice,1
when,she,1
one,blew,1
somehow,as,1
till,it,1
look,whether,1
on,her,2
up,the,5
hardly,hear,1
lay,perfectly,1
of,an,1
pieces,kitty,1
to,the,8
im,going,1
true,im,1
jumped,lightly,1
kitten,which,1
took,an,1
punishment,was,1
found,himself,1
keeping,your,1
the,boys,1
old,nurse,1
feel,somehow,1
we,come,1
though,the,1
herself,and,1
im,saving,1
for,yourself,1
hear,what,1
the,back,1
hand,in,1
demurely,on,1
by,an,1
across,more,1
faces,my,1
window,with,1
last,quarter,1
punish,it,1
beginning,at,1
about,looking,1
a,memorandum,1
room,the,1
had,a,2
the,kitten,10
fast,as,1
from,head,1
before,her,1
think,they,1
other,paw,1
grinned,at,1
gauze,so,1
chess,now,1
kittens,fault,1
the,old,4
manner,of,1
as,they,1
that,he,1
being,very,1
when,the,3
cinders,but,1
peep,of,1
open,all,1
and,giving,1
and,bearing,1
yourself,now,1
quite,clear,1
two,or,1
no,notice,1
frightened,her,1
wake,up,1
breath,and,1
dont,smile,1
it,snowed,1
the,wind,1
thought,she,1
on,talking,1
pretend,were,1
in,arm,1
wide,open,2
than,eat,1
upon,the,3
be,going,1
dear,i,2
yet,you,1
soon,as,2
had,done,1
something,began,1
again,and,2
behind,the,1
as,i,3
shall,be,1
you,little,1
hug,the,1
why,youll,1
could,hardly,1
come,undone,1
on,very,1
thing,didnt,1
washed,her,1
be,when,1
alice,and,1
an,hour,1
if,some,1
passage,in,1
they,hold,1
queen,were,1
getting,to,1
have,you,1
kitty,dear,1
come,to,1
roll,over,1
so,wide,1
check,you,1
and,youve,1
worsted,while,1
cold,to,1
come,up,1
shoulder,and,1
what,to,1
volcano,said,1
the,words,1
you,squeaked,1
so,low,1
it,wants,1
or,let,1
next,it,1
for,a,1
the,saucer,1
little,thing,1
out,one,1
hadnt,i,1
hold,of,1
to,bar,1
kitten,running,1
could,find,2
